feedback_id,created_at,author_type,channel,n_tokens,exclusion_reason,text_redacted,pii_types,category,confidence
F00226,2025-11-04,provider,review,13,,"Honestly, Expensive compared to what was advertised, felt misled Would appreciate a reply",,app_bug,0.5740868715889216
F00227,2026-02-12,customer,support,19,,"Honestly, Still waiting for someone to call me back, it's been 12 days Cheers I live near [POSTCODE]",POSTCODE,provider_communication,0.533182196216397
F00228,2025-12-16,customer,support,16,,not happy. rates changed after the first day of work without warning please sort it out,,price_dispute,0.8802326822114733
F00229,2026-02-28,customer,survey,16,,"So Kept coming back for the same fault each week, no real progress at all Cheers",,workmanship_quality,0.8983843427737626
F00231,2025-09-01,provider,support,11,,update - uploaded a new profile photo and it shows sideways,,app_bug,0.8110486654697462
F00232,2025-09-01,provider,survey,15,,"Update - Charged for a lead I never accepted, please refund Please sort it out",,credits_refund,0.9258848269914727
F00233,2025-11-11,customer,review,17,,"Hi, Still waiting for someone to call me back, it's been 7 days Please sort it out",,provider_communication,0.5271054999938908
F00234,2026-02-04,customer,support,25,,FYI Turned up 25 minutes into a one hour slot and still charged the full hour Please sort it out my number is [PHONE],PHONE,price_dispute,0.7119953592793463
F00235,2026-01-28,customer,survey,15,,"Update - Great tradesperson, tidy and methodical, highly recommend Been using the site since September",,workmanship_quality,0.9002554927441346
F00236,2026-02-24,provider,survey,19,,"Update - My balance went down by 3 and I didn't buy anything, what happened This was in Z20",,needs_review,0.48061600248405556
F00237,2025-10-24,customer,review,19,,"Hi, Hidden fees for materials and disposal, not mentioned before Would appreciate a reply I live near [POSTCODE]",POSTCODE,price_dispute,0.8090268287699883
F00238,2025-10-06,customer,support,8,,"Sent three messages, no reply for a week",,provider_communication,0.9690475847664357
F00239,2026-01-02,customer,support,13,,"Hi, Still waiting for someone to call me back, it's been 8 days",,provider_communication,0.6055303074797367
F00241,2025-12-17,customer,survey,13,,"FYI Really thorough, explained the whole job clearly and finished ahead of time!",,workmanship_quality,0.9324862722769063
F00242,2025-09-22,customer,survey,12,,Feedback: The multi-day discount on the profile turned out not to exist,,needs_review,0.42838428872562523
F00243,2025-11-09,provider,review,11,,Feedback: Paid for a lead and the customer's number was disconnected,,lead_quality,0.9246388993491418
F00244,2026-01-30,customer,support,16,,"update - two appointments in a row moved at the last minute, i've lost a week",,app_bug,0.6417223027012122
F00245,2025-11-05,provider,support,12,,"Hi, The app crashes every time I open the leads tab Cheers",,app_bug,0.8933793081623378
F00246,2025-10-23,customer,support,12,,"Was told £32 an hour, invoice came in at £45, no explanation",,price_dispute,0.8933990925004485
F00247,2026-02-22,provider,review,18,,Third enquiry this week where the person says they never filled anything in Second time this has happened,,needs_review,0.46879336474862016
F00248,2026-01-16,provider,review,10,,paid for a lead and the customer's number was disconnected,,lead_quality,0.9436273896747627
F00249,2026-01-28,provider,support,11,,"so lovely clean job, everything tested and certified before he left",,safety_issue,0.9385641080490317
F00250,2026-01-10,customer,support,19,,"Just to say The ladder he used was visibly damaged, I mentioned it and got shrugged at Not impressed",,safety_issue,0.9179026168526316
F00251,2025-11-05,customer,review,12,,So The multi-day discount on the profile turned out not to exist,,needs_review,0.4365089783124734
F00252,2025-11-26,customer,support,22,,"Hi, Every visit had a clear plan and a recap at the end, finished in 5 days Second time this has happened",,workmanship_quality,0.8678725254837967
F00253,2026-02-21,customer,support,19,,"Update - Every visit had a clear plan and a recap at the end, finished in 12 days Thanks",,workmanship_quality,0.8925799678156453
F00254,2025-09-06,customer,survey,14,,Nobody got in touch after I filled in the form This was in Z25,,provider_communication,0.934555471009509
F00255,2025-11-22,customer,support,20,,"update - two appointments in a row moved at the last minute, i've lost a week this was in z27",,app_bug,0.5435868084773232
F00256,2025-12-23,provider,review,13,,"Hi, Notifications arrive hours late so I miss leads Would appreciate a reply",,app_bug,0.5240678280554004
F00257,2026-01-01,customer,survey,20,,Just to say Asked for cash up front for the full job then said the rate had gone up Cheers,,price_dispute,0.6696069817850043
F00258,2025-11-16,customer,review,9,,"Feedback: Sent three messages, no reply for a week",,provider_communication,0.9502339866279063
F00259,2026-02-23,provider,survey,21,,just to say customers keep saying they already found someone by the time i call cheers my number is [PHONE],PHONE,lead_quality,0.8616258618049859
F00261,2025-10-30,provider,survey,16,,quick one: notifications arrive hours late so i miss leads been using the site since december,,provider_no_show,0.7251258801177628
F00262,2026-03-01,provider,review,16,,"update - credits not refunded after the customer cancelled, support not replying would appreciate a reply",,credits_refund,0.8972403980583377
F00263,2025-11-18,provider,support,8,,Notifications arrive hours late so I miss leads,,provider_no_show,0.8128296644246569
F00264,2025-10-15,provider,review,10,,Update - Notifications arrive hours late so I miss leads,,provider_no_show,0.7993335566172106
F00265,2025-12-20,provider,review,15,,"Honestly, The app crashes every time I open the leads tab Would appreciate a reply",,app_bug,0.9465428211535645
F00266,2025-10-27,provider,survey,13,,Feedback: Customers keep saying they already found someone by the time I call,,lead_quality,0.9375444538565081
F00267,2026-01-02,provider,support,23,,"hi, third enquiry this week where the person says they never filled anything in would appreciate a reply my number is [PHONE]",PHONE,needs_review,0.42968671295751154
F00268,2025-10-08,provider,survey,10,,the app crashes every time i open the leads tab,,app_bug,0.9197366718847286
F00269,2025-09-06,customer,survey,15,,"Update - Filled in my details twice and heard nothing, is this site even active",,needs_review,0.46306767177497826
F00270,2025-09-16,provider,survey,14,,update - nobody got in touch after i filled in the form otherwise fine,,provider_communication,0.9393245317707264
F00271,2025-12-02,customer,review,16,,"Honestly, Provider bought my lead but never contacted me Not impressed my number is [PHONE]",PHONE,provider_communication,0.885420927493056
F00272,2025-09-06,provider,support,21,,"Lead was from Z30 which I don't even cover, why was it sent to me Been using the site since December",,lead_quality,0.8999546418085509
F00273,2025-12-19,provider,survey,19,,Customers keep saying they already found someone by the time I call Not impressed my number is [PHONE],PHONE,lead_quality,0.8960712165668333
F00274,2025-12-30,provider,review,17,,Notifications arrive hours late so I miss leads This was in Z24 my number is [PHONE],PHONE,provider_no_show,0.771340647665583
F00275,2025-11-05,customer,review,16,,rates changed after the first day of work without warning been using the site since september,,price_dispute,0.8859087764926324
F00277,2025-11-15,customer,review,17,,FYI Price on the profile said £38 but he charged £43 per hour Would appreciate a reply,,price_dispute,0.8629350235528005
F00278,2025-12-17,customer,survey,18,,"Honestly, Nice enough but I didn't feel much had been done after ten hours Please sort it out",,workmanship_quality,0.698107186290382
F00279,2025-12-28,customer,review,18,,"honestly, booked a morning slot, waited 40 minutes, nobody came. no explanation been using the site since november",,provider_no_show,0.8722552172782632
F00280,2026-02-08,provider,review,21,,"Update - Someone wanting an installation sent to me, I only do repairs, that's on you my number is [PHONE]",PHONE,lead_quality,0.9168827750540826
F00281,2025-12-25,customer,survey,25,,"FYI Snapped at me when I asked a question, made the whole thing uncomfortable Been using the site since December my number is [PHONE]",PHONE,workmanship_quality,0.5440601952864677
F00282,2025-09-07,customer,survey,13,,Update - Quoted one price then asked for more once the work started,,price_dispute,0.943611213174369
F00283,2025-12-18,provider,support,14,,"The refund button does nothing, credits just disappeared Been using the site since November",,credits_refund,0.8693535837225614
F00284,2025-10-13,customer,support,23,,"Quick one: Spent most of the visit on his phone, barely explained anything Second time this has happened I live near [POSTCODE]",POSTCODE,workmanship_quality,0.8464345145592822
F00285,2025-09-28,customer,review,17,,would be nice to actually get a response from the person i was matched with not impressed,,needs_review,0.3595792444039716
F00287,2026-01-12,provider,support,16,,"Just to say My balance went down by 8 and I didn't buy anything, what happened",,needs_review,0.4555117584545376
F00288,2025-12-05,customer,review,14,,"Isolation switch didn't seem to work properly, felt unsafe Second time this has happened",,safety_issue,0.8785838997008881
F00289,2026-01-16,customer,review,17,,"Honestly, Every visit had a clear plan and a recap at the end, finished in 3 days",,workmanship_quality,0.932296820191977
F00290,2026-02-11,provider,survey,21,,Just to say Two refunds approved by email but nothing showing in the account Not impressed my number is [PHONE],PHONE,credits_refund,0.9321014150283707
F00291,2026-01-26,customer,review,13,,"So Great tradesperson, tidy and methodical, highly recommend Second time this has happened",,workmanship_quality,0.8598997220006265
F00292,2025-10-07,customer,support,18,,"was told £36 an hour, invoice came in at £42, no explanation not impressed email me at [EMAIL]",EMAIL,price_dispute,0.8215786491667569
F00294,2025-10-10,provider,survey,13,,"feedback: requested a refund for a dead lead 2 weeks ago, still nothing",,lead_quality,0.8071092959826593
F00295,2025-10-08,provider,survey,19,,"Hi, Someone wanting an installation sent to me, I only do repairs, that's on you Would appreciate a reply",,lead_quality,0.8807933802291062
F00296,2025-11-24,provider,review,14,,Bought 9 leads this month and only one picked up the phone Not impressed,,lead_quality,0.9260972665428087
F00297,2025-11-02,provider,review,18,,third enquiry this week where the person says they never filled anything in my number is [PHONE],PHONE,lead_quality,0.5659679793264158
